Policy_Number,RID,RED,IDV,Policy_Tenure,Policy_Term,Total_Claim_Amount,Claim_Count,NCB,Premium,Customer_Area,District,RTO,Make,Model,Vehicle_Type,Fuel_Type,Engine_CC,Manufacturing_Year,Vehicle_First_Registration_Date,Vehicle_Age,Channel_Type,Portfolio_Size,Year_Onboarded,Renewed
POL10291,2026-05-20,2027-05-19,358849,4,365,0.0,1,35,7697.31,Rajouri,Rajouri,JK11,Hyundai,Venue,SUV,Diesel,1197,2020,2020-11-18,6,Bancassurance,619,2022-11-01,0
POL10292,2025-06-20,2026-06-19,732012,1,365,0.0,1,0,24156.4,Kathua,Kathua,JK04,Maruti Suzuki,Brezza,SUV,CNG,1462,2024,2025-02-18,2,POSP,87,2023-02-19,1
POL10292,2026-06-20,2027-06-19,732012,2,365,0.0,0,0,21960.36,Kathua,Kathua,JK04,Maruti Suzuki,Brezza,SUV,CNG,1462,2024,2025-02-18,2,POSP,87,2023-02-19,0
POL10293,2024-11-16,2025-11-15,711588,1,365,0.0,0,0,21347.64,Rehari,Jammu,JK02,Tata,Nexon,SUV,Petrol,1199,2024,2024-09-04,2,Agency,248,2023-03-21,1
POL10293,2025-11-16,2026-11-15,711588,2,365,0.0,0,20,17078.11,Rehari,Jammu,JK02,Tata,Nexon,SUV,Petrol,1199,2024,2024-09-04,2,Agency,248,2023-03-21,0
POL10294,2022-08-08,2023-08-07,258587,1,365,0.0,0,0,7757.61,Katra,Reasi,JK20,Tata,Nexon,SUV,Petrol,1199,2018,2019-02-19,8,Prime Broker,212,2021-11-20,1
POL10294,2023-08-08,2024-08-06,258587,2,365,18409.74,0,20,6206.09,Katra,Reasi,JK20,Tata,Nexon,SUV,Petrol,1199,2018,2019-02-19,8,Prime Broker,212,2021-11-20,1
POL10294,2024-08-07,2025-08-06,258587,3,365,0.0,0,25,5818.21,Katra,Reasi,JK20,Tata,Nexon,SUV,Petrol,1199,2018,2019-02-19,8,Prime Broker,212,2021-11-20,1
POL10294,2025-08-07,2026-08-06,258587,4,365,78046.33,0,35,5042.45,Katra,Reasi,JK20,Tata,Nexon,SUV,Petrol,1199,2018,2019-02-19,8,Prime Broker,212,2021-11-20,0
POL10295,2024-09-14,2025-09-13,467070,1,365,32095.54,0,0,14012.1,Vijaypur,Samba,JK08,Maruti Suzuki,Brezza,SUV,Petrol,1462,2022,2023-04-29,4,Agency,131,2023-08-27,1
POL10295,2025-09-14,2026-09-13,467070,2,365,0.0,1,20,12330.65,Vijaypur,Samba,JK08,Maruti Suzuki,Brezza,SUV,Petrol,1462,2022,2023-04-29,4,Agency,131,2023-08-27,0
POL10296,2024-07-14,2025-07-13,211764,1,365,0.0,0,0,6352.92,Gandhi Nagar,Jammu,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2020,2020-03-15,6,Prime Broker,333,2024-03-26,1
POL10296,2025-07-14,2026-07-13,211764,2,365,0.0,0,20,5082.34,Gandhi Nagar,Jammu,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2020,2020-03-15,6,Prime Broker,333,2024-03-26,0
POL10297,2025-04-19,2026-04-18,355632,1,365,0.0,0,0,10668.96,Trikuta Nagar,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2019,2019-12-23,7,Prime Broker,407,2025-01-27,1
POL10297,2026-04-19,2027-04-18,355632,2,365,153297.26,0,20,8535.17,Trikuta Nagar,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2019,2019-12-23,7,Prime Broker,407,2025-01-27,0
POL10298,2025-09-16,2026-09-15,440755,1,365,0.0,0,0,13222.65,Shastri Nagar,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2024,2025-08-30,2,Prime Broker,501,2019-12-15,0
POL10299,2023-03-14,2024-03-12,418332,1,365,0.0,1,0,13804.96,Trikuta Nagar,Jammu,JK02,Hyundai,Venue,SUV,Diesel,1197,2021,2022-03-29,5,Prime Broker,587,2022-12-18,1
POL10299,2024-03-13,2025-03-12,418332,2,365,0.0,0,0,12549.96,Trikuta Nagar,Jammu,JK02,Hyundai,Venue,SUV,Diesel,1197,2021,2022-03-29,5,Prime Broker,587,2022-12-18,1
POL10299,2025-03-13,2026-03-12,418332,3,365,0.0,1,20,11043.96,Trikuta Nagar,Jammu,JK02,Hyundai,Venue,SUV,Diesel,1197,2021,2022-03-29,5,Prime Broker,587,2022-12-18,1
POL10299,2026-03-13,2027-03-12,418332,4,365,94093.91,1,0,13804.96,Trikuta Nagar,Jammu,JK02,Hyundai,Venue,SUV,Diesel,1197,2021,2022-03-29,5,Prime Broker,587,2022-12-18,0
POL10300,2025-08-20,2026-08-19,471759,1,365,0.0,0,0,14152.77,Marh,Jammu,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2024,2025-03-06,2,Prime Broker,564,2023-10-25,0
POL10301,2023-11-27,2024-11-25,851706,1,365,0.0,0,0,25551.18,Gandhi Nagar,Jammu,JK02,Hyundai,Verna,Sedan,Petrol,1497,2022,2023-07-11,4,Prime Broker,361,2021-02-24,1
POL10301,2024-11-26,2025-11-25,851706,2,365,0.0,0,20,20440.94,Gandhi Nagar,Jammu,JK02,Hyundai,Verna,Sedan,Petrol,1497,2022,2023-07-11,4,Prime Broker,361,2021-02-24,1
POL10301,2025-11-26,2026-11-25,851706,3,365,83224.81,0,25,19163.39,Gandhi Nagar,Jammu,JK02,Hyundai,Verna,Sedan,Petrol,1497,2022,2023-07-11,4,Prime Broker,361,2021-02-24,0
POL10302,2023-10-19,2024-10-17,431414,1,365,134510.17,2,0,15530.9,Channi Himmat,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2023,2023-08-17,3,Agency,278,2019-10-01,1
POL10302,2024-10-18,2025-10-17,431414,2,365,51430.14,0,0,12942.42,Channi Himmat,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2023,2023-08-17,3,Agency,278,2019-10-01,1
POL10302,2025-10-18,2026-10-17,431414,3,365,0.0,0,20,10353.94,Channi Himmat,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2023,2023-08-17,3,Agency,278,2019-10-01,0
POL10303,2018-04-24,2019-04-23,593234,1,365,0.0,1,0,19576.72,Gandhi Nagar,Jammu,JK02,Toyota,Innova Crysta,MPV,Diesel,2393,2015,2016-04-29,11,Prime Broker,568,2016-04-19,1
POL10303,2019-04-24,2020-04-22,593234,2,365,0.0,0,0,17797.02,Gandhi Nagar,Jammu,JK02,Toyota,Innova Crysta,MPV,Diesel,2393,2015,2016-04-29,11,Prime Broker,568,2016-04-19,1
POL10303,2020-04-23,2021-04-22,593234,3,365,0.0,1,20,15661.38,Gandhi Nagar,Jammu,JK02,Toyota,Innova Crysta,MPV,Diesel,2393,2015,2016-04-29,11,Prime Broker,568,2016-04-19,1
POL10303,2021-04-23,2022-04-22,593234,4,365,0.0,0,0,17797.02,Gandhi Nagar,Jammu,JK02,Toyota,Innova Crysta,MPV,Diesel,2393,2015,2016-04-29,11,Prime Broker,568,2016-04-19,1
POL10303,2022-04-23,2023-04-22,593234,5,365,0.0,0,20,14237.62,Gandhi Nagar,Jammu,JK02,Toyota,Innova Crysta,MPV,Diesel,2393,2015,2016-04-29,11,Prime Broker,568,2016-04-19,1
POL10303,2023-04-23,2024-04-21,593234,6,365,0.0,0,25,13347.76,Gandhi Nagar,Jammu,JK02,Toyota,Innova Crysta,MPV,Diesel,2393,2015,2016-04-29,11,Prime Broker,568,2016-04-19,1
POL10303,2024-04-22,2025-04-21,593234,7,365,0.0,0,35,11568.06,Gandhi Nagar,Jammu,JK02,Toyota,Innova Crysta,MPV,Diesel,2393,2015,2016-04-29,11,Prime Broker,568,2016-04-19,1
POL10303,2025-04-22,2026-04-21,593234,8,365,0.0,0,45,9788.36,Gandhi Nagar,Jammu,JK02,Toyota,Innova Crysta,MPV,Diesel,2393,2015,2016-04-29,11,Prime Broker,568,2016-04-19,1
POL10303,2026-04-22,2027-04-21,593234,9,365,107549.71,0,50,8898.51,Gandhi Nagar,Jammu,JK02,Toyota,Innova Crysta,MPV,Diesel,2393,2015,2016-04-29,11,Prime Broker,568,2016-04-19,0
POL10304,2024-11-03,2025-11-02,976184,1,365,0.0,0,0,29285.52,Janipur,Jammu,JK02,Kia,Carens,MPV,Petrol,1497,2022,2022-10-23,4,Agency,212,2024-10-26,1
POL10304,2025-11-03,2026-11-02,976184,2,365,0.0,1,20,25771.26,Janipur,Jammu,JK02,Kia,Carens,MPV,Petrol,1497,2022,2022-10-23,4,Agency,212,2024-10-26,0
POL10305,2023-04-17,2024-04-15,185152,1,365,24056.53,0,0,5554.56,Bari Brahmana,Samba,JK08,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2021,2021-11-16,5,Bancassurance,764,2016-07-03,1
POL10305,2024-04-16,2025-04-15,185152,2,365,0.0,0,20,4443.65,Bari Brahmana,Samba,JK08,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2021,2021-11-16,5,Bancassurance,764,2016-07-03,1
POL10305,2025-04-16,2026-04-15,185152,3,365,0.0,0,25,4165.92,Bari Brahmana,Samba,JK08,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2021,2021-11-16,5,Bancassurance,764,2016-07-03,1
POL10305,2026-04-16,2027-04-15,185152,4,365,0.0,0,35,3610.46,Bari Brahmana,Samba,JK08,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2021,2021-11-16,5,Bancassurance,764,2016-07-03,0
POL10306,2024-06-16,2025-06-15,863685,1,365,0.0,0,0,25910.55,Channi Himmat,Jammu,JK02,Kia,Carens,MPV,Diesel,1497,2022,2022-07-10,4,Prime Broker,437,2023-10-10,1
POL10306,2025-06-16,2026-06-15,863685,2,365,0.0,1,20,22801.28,Channi Himmat,Jammu,JK02,Kia,Carens,MPV,Diesel,1497,2022,2022-07-10,4,Prime Broker,437,2023-10-10,1
POL10306,2026-06-16,2027-06-15,863685,3,365,0.0,0,0,25910.55,Channi Himmat,Jammu,JK02,Kia,Carens,MPV,Diesel,1497,2022,2022-07-10,4,Prime Broker,437,2023-10-10,0
POL10307,2025-12-27,2026-12-26,347809,1,365,0.0,0,0,10434.27,Janipur,Jammu,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2022,2022-04-03,4,POSP,84,2022-07-12,0
POL10308,2025-12-30,2026-12-29,548505,1,365,107223.09,0,0,16455.15,Canal Road,Jammu,JK02,Hyundai,Venue,SUV,Diesel,1197,2023,2023-12-18,3,Prime Broker,564,2024-03-23,0
POL10309,2022-06-02,2023-06-01,409876,1,365,0.0,1,0,13525.91,Katra,Reasi,JK20,Kia,Sonet,SUV,Petrol,1197,2021,2021-11-17,5,Prime Broker,289,2022-01-13,1
POL10309,2023-06-02,2024-05-31,409876,2,365,50184.06,1,0,13525.91,Katra,Reasi,JK20,Kia,Sonet,SUV,Petrol,1197,2021,2021-11-17,5,Prime Broker,289,2022-01-13,1
POL10309,2024-06-01,2025-05-31,409876,3,365,0.0,1,0,13525.91,Katra,Reasi,JK20,Kia,Sonet,SUV,Petrol,1197,2021,2021-11-17,5,Prime Broker,289,2022-01-13,1
POL10309,2025-06-01,2026-05-31,409876,4,365,0.0,1,0,13525.91,Katra,Reasi,JK20,Kia,Sonet,SUV,Petrol,1197,2021,2021-11-17,5,Prime Broker,289,2022-01-13,1
POL10309,2026-06-01,2027-05-31,409876,5,365,58384.09,0,0,12296.28,Katra,Reasi,JK20,Kia,Sonet,SUV,Petrol,1197,2021,2021-11-17,5,Prime Broker,289,2022-01-13,0
POL10310,2022-03-30,2023-03-29,1196597,1,365,0.0,0,0,35897.91,Katra,Reasi,JK20,Mahindra,Scorpio-N,SUV,Diesel,2198,2021,2022-03-22,5,Prime Broker,335,2019-07-21,1
POL10310,2023-03-30,2024-03-28,1196597,2,365,0.0,0,20,28718.33,Katra,Reasi,JK20,Mahindra,Scorpio-N,SUV,Diesel,2198,2021,2022-03-22,5,Prime Broker,335,2019-07-21,1
POL10310,2024-03-29,2025-03-28,1196597,3,365,64706.9,0,25,26923.43,Katra,Reasi,JK20,Mahindra,Scorpio-N,SUV,Diesel,2198,2021,2022-03-22,5,Prime Broker,335,2019-07-21,1
POL10310,2025-03-29,2026-03-28,1196597,4,365,0.0,0,35,23333.64,Katra,Reasi,JK20,Mahindra,Scorpio-N,SUV,Diesel,2198,2021,2022-03-22,5,Prime Broker,335,2019-07-21,1
POL10310,2026-03-29,2027-03-28,1196597,5,365,121053.31,0,45,19743.85,Katra,Reasi,JK20,Mahindra,Scorpio-N,SUV,Diesel,2198,2021,2022-03-22,5,Prime Broker,335,2019-07-21,0
POL10311,2025-09-21,2026-09-20,509111,1,365,0.0,1,0,16800.66,Katra,Reasi,JK20,Mahindra,Bolero,SUV,Diesel,1493,2021,2022-05-16,5,Prime Broker,572,2024-02-02,0
POL10312,2022-11-17,2023-11-16,750059,1,365,0.0,0,0,22501.77,Rehari,Jammu,JK02,Kia,Sonet,SUV,Petrol,1197,2022,2022-08-30,4,Agency,263,2021-12-09,1
POL10312,2023-11-17,2024-11-15,750059,2,365,0.0,0,20,18001.42,Rehari,Jammu,JK02,Kia,Sonet,SUV,Petrol,1197,2022,2022-08-30,4,Agency,263,2021-12-09,1
POL10312,2024-11-16,2025-11-15,750059,3,365,0.0,0,25,16876.33,Rehari,Jammu,JK02,Kia,Sonet,SUV,Petrol,1197,2022,2022-08-30,4,Agency,263,2021-12-09,1
POL10312,2025-11-16,2026-11-15,750059,4,365,45859.58,0,35,14626.15,Rehari,Jammu,JK02,Kia,Sonet,SUV,Petrol,1197,2022,2022-08-30,4,Agency,263,2021-12-09,0
POL10313,2025-09-15,2026-09-14,617185,1,365,0.0,0,0,18515.55,Ramban,Ramban,JK19,Maruti Suzuki,Brezza,SUV,CNG,1462,2022,2022-12-10,4,Prime Broker,481,2018-08-23,0
POL10314,2025-10-13,2026-10-12,2182413,1,365,0.0,0,0,65472.39,Arnia,Jammu,JK02,Mahindra,Scorpio-N,SUV,Diesel,2198,2024,2024-05-12,2,Prime Broker,547,2023-04-10,0
POL10315,2025-06-27,2026-06-26,389710,1,365,0.0,0,0,11691.3,Talab Tillo,Jammu,JK02,Mahindra,Bolero,SUV,Diesel,1493,2020,2021-05-15,6,Prime Broker,400,2021-03-11,1
POL10315,2026-06-27,2027-06-26,389710,2,365,0.0,0,20,9353.04,Talab Tillo,Jammu,JK02,Mahindra,Bolero,SUV,Diesel,1493,2020,2021-05-15,6,Prime Broker,400,2021-03-11,0
POL10316,2023-09-16,2024-09-14,183739,1,365,0.0,0,0,5512.17,Talab Tillo,Jammu,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2014,2015-06-01,12,Prime Broker,270,2019-05-07,1
POL10316,2024-09-15,2025-09-14,183739,2,365,0.0,0,20,4409.74,Talab Tillo,Jammu,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2014,2015-06-01,12,Prime Broker,270,2019-05-07,1
POL10316,2025-09-15,2026-09-14,183739,3,365,0.0,0,25,4134.13,Talab Tillo,Jammu,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2014,2015-06-01,12,Prime Broker,270,2019-05-07,0
POL10317,2020-12-19,2021-12-18,136051,1,365,0.0,0,0,4081.53,Talab Tillo,Jammu,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2017,2018-04-30,9,Agency,209,2020-11-13,1
POL10317,2021-12-19,2022-12-18,136051,2,365,0.0,1,20,3591.75,Talab Tillo,Jammu,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2017,2018-04-30,9,Agency,209,2020-11-13,1
POL10317,2022-12-19,2023-12-18,136051,3,365,0.0,0,0,4081.53,Talab Tillo,Jammu,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2017,2018-04-30,9,Agency,209,2020-11-13,1
POL10317,2023-12-19,2024-12-17,136051,4,365,0.0,0,20,3265.22,Talab Tillo,Jammu,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2017,2018-04-30,9,Agency,209,2020-11-13,1
POL10317,2024-12-18,2025-12-17,136051,5,365,0.0,1,25,3367.26,Talab Tillo,Jammu,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2017,2018-04-30,9,Agency,209,2020-11-13,1
POL10317,2025-12-18,2026-12-17,136051,6,365,0.0,0,0,4081.53,Talab Tillo,Jammu,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2017,2018-04-30,9,Agency,209,2020-11-13,0
POL10318,2024-12-26,2025-12-25,885639,1,365,0.0,1,0,29226.09,Doda,Doda,JK06,Hyundai,Creta,SUV,Petrol,1497,2021,2022-02-13,5,POSP,86,2023-04-24,1
POL10318,2025-12-26,2026-12-25,885639,2,365,151349.26,1,0,29226.09,Doda,Doda,JK06,Hyundai,Creta,SUV,Petrol,1497,2021,2022-02-13,5,POSP,86,2023-04-24,0
POL10319,2025-04-29,2026-04-28,328040,1,365,0.0,1,0,10825.32,Rehari,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2019,2020-08-03,7,Prime Broker,414,2022-12-27,1
POL10319,2026-04-29,2027-04-28,328040,2,365,33135.57,0,0,9841.2,Rehari,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2019,2020-08-03,7,Prime Broker,414,2022-12-27,0
POL10320,2025-12-31,2026-12-30,538393,1,365,92120.38,0,0,16151.79,Bakshi Nagar,Jammu,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2025,2026-04-22,1,Prime Broker,587,2022-12-18,0
POL10321,2024-07-13,2025-07-12,515450,1,365,0.0,0,0,15463.5,Ramnagar,Udhampur,JK14,Maruti Suzuki,Brezza,SUV,Petrol,1462,2020,2021-04-02,6,Agency,262,2024-02-10,1
POL10321,2025-07-13,2026-07-12,515450,2,365,0.0,0,20,12370.8,Ramnagar,Udhampur,JK14,Maruti Suzuki,Brezza,SUV,Petrol,1462,2020,2021-04-02,6,Agency,262,2024-02-10,0
POL10322,2025-08-02,2026-08-01,752236,1,365,356299.2,0,0,22567.08,Ramnagar,Udhampur,JK14,Honda,Elevate,SUV,Petrol,1498,2022,2023-11-04,4,Prime Broker,403,2025-03-17,0
POL10323,2025-10-22,2026-10-21,563730,1,365,218315.45,1,0,18603.09,Kishtwar,Kishtwar,JK17,Maruti Suzuki,Brezza,SUV,Petrol,1462,2021,2022-09-13,5,POSP,90,2019-09-14,0
POL10324,2025-04-25,2026-04-24,1222684,1,365,84751.04,0,0,36680.52,Kishtwar,Kishtwar,JK17,Kia,Seltos,SUV,Diesel,1497,2023,2023-05-06,3,POSP,67,2024-04-06,1
POL10324,2026-04-25,2027-04-24,1222684,2,365,0.0,1,20,32278.86,Kishtwar,Kishtwar,JK17,Kia,Seltos,SUV,Diesel,1497,2023,2023-05-06,3,POSP,67,2024-04-06,0
POL10325,2024-08-16,2025-08-15,676164,1,365,0.0,0,0,20284.92,Bhaderwah,Doda,JK06,Mahindra,Scorpio Classic,SUV,Diesel,2184,2022,2022-04-16,4,POSP,86,2023-04-24,1
POL10325,2025-08-16,2026-08-15,676164,2,365,0.0,0,20,16227.94,Bhaderwah,Doda,JK06,Mahindra,Scorpio Classic,SUV,Diesel,2184,2022,2022-04-16,4,POSP,86,2023-04-24,0
POL10326,2023-09-23,2024-09-21,253077,1,365,0.0,0,0,7592.31,Sunderbani,Rajouri,JK11,Maruti Suzuki,Brezza,SUV,CNG,1462,2016,2016-08-31,10,Bancassurance,619,2022-11-01,1
POL10326,2024-09-22,2025-09-21,253077,2,365,0.0,0,20,6073.85,Sunderbani,Rajouri,JK11,Maruti Suzuki,Brezza,SUV,CNG,1462,2016,2016-08-31,10,Bancassurance,619,2022-11-01,1
POL10326,2025-09-22,2026-09-21,253077,3,365,0.0,0,25,5694.23,Sunderbani,Rajouri,JK11,Maruti Suzuki,Brezza,SUV,CNG,1462,2016,2016-08-31,10,Bancassurance,619,2022-11-01,0
POL10327,2025-07-29,2026-07-28,1069500,1,365,372118.55,0,0,32085.0,Jewel Chowk,Jammu,JK02,Mahindra,Scorpio-N,SUV,Diesel,2198,2019,2020-01-01,7,Bancassurance,655,2025-06-04,0
POL10328,2025-06-04,2026-06-03,328095,1,365,0.0,0,0,9842.85,Rehari,Jammu,JK02,Maruti Suzuki,Brezza,SUV,CNG,1462,2019,2019-01-31,7,Bancassurance,655,2025-06-04,1
POL10328,2026-06-04,2027-06-03,328095,2,365,0.0,0,20,7874.28,Rehari,Jammu,JK02,Maruti Suzuki,Brezza,SUV,CNG,1462,2019,2019-01-31,7,Bancassurance,655,2025-06-04,0
POL10329,2025-11-08,2026-11-07,1108502,1,365,163560.62,1,0,36580.57,Rehari,Jammu,JK02,Mahindra,Thar,SUV,Petrol,2184,2024,2025-03-12,2,POSP,29,2021-12-02,0
POL10330,2025-11-05,2026-11-04,1246773,1,365,0.0,0,0,37403.19,Billawar,Kathua,JK04,Tata,Harrier,SUV,Diesel,1956,2023,2024-07-21,3,Bancassurance,338,2024-08-06,0
POL10331,2024-05-31,2025-05-30,428059,1,365,0.0,0,0,12841.77,Talab Tillo,Jammu,JK02,Maruti Suzuki,Brezza,SUV,CNG,1462,2022,2022-09-06,4,Prime Broker,577,2023-08-05,1
POL10331,2025-05-31,2026-05-30,428059,2,365,0.0,0,20,10273.42,Talab Tillo,Jammu,JK02,Maruti Suzuki,Brezza,SUV,CNG,1462,2022,2022-09-06,4,Prime Broker,577,2023-08-05,1
POL10331,2026-05-31,2027-05-30,428059,3,365,0.0,0,25,9631.33,Talab Tillo,Jammu,JK02,Maruti Suzuki,Brezza,SUV,CNG,1462,2022,2022-09-06,4,Prime Broker,577,2023-08-05,0
POL10332,2025-11-13,2026-11-12,1156793,1,365,0.0,0,0,34703.79,Janipur,Jammu,JK02,Hyundai,Venue,SUV,Petrol,1197,2025,2025-09-04,1,Prime Broker,346,2020-10-17,0
POL10333,2025-12-14,2026-12-13,645367,1,365,0.0,0,0,19361.01,Bakshi Nagar,Jammu,JK02,Tata,Punch,SUV,Petrol,1199,2023,2024-07-08,3,Prime Broker,522,2022-12-07,0
POL10334,2023-09-03,2024-09-01,496053,1,365,28400.44,0,0,14881.59,Bhaderwah,Doda,JK06,Hyundai,i20,Hatchback,Petrol,1197,2022,2023-05-08,4,POSP,45,2019-09-12,1
POL10334,2024-09-02,2025-09-01,496053,2,365,342530.29,0,20,11905.27,Bhaderwah,Doda,JK06,Hyundai,i20,Hatchback,Petrol,1197,2022,2023-05-08,4,POSP,45,2019-09-12,1
POL10334,2025-09-02,2026-09-01,496053,3,365,0.0,0,25,11161.19,Bhaderwah,Doda,JK06,Hyundai,i20,Hatchback,Petrol,1197,2022,2023-05-08,4,POSP,45,2019-09-12,0
POL10335,2024-09-24,2025-09-23,542308,1,365,0.0,0,0,16269.24,Talab Tillo,Jammu,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2023,2024-01-12,3,Prime Broker,480,2019-09-26,1
POL10335,2025-09-24,2026-09-23,542308,2,365,0.0,0,20,13015.39,Talab Tillo,Jammu,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2023,2024-01-12,3,Prime Broker,480,2019-09-26,0
POL10336,2024-03-15,2025-03-14,898321,1,365,0.0,0,0,26949.63,Talab Tillo,Jammu,JK02,Hyundai,Venue,SUV,Diesel,1197,2023,2023-08-10,3,Dealer,227,2019-04-03,1
POL10336,2025-03-15,2026-03-14,898321,2,365,0.0,0,20,21559.7,Talab Tillo,Jammu,JK02,Hyundai,Venue,SUV,Diesel,1197,2023,2023-08-10,3,Dealer,227,2019-04-03,1
POL10336,2026-03-15,2027-03-14,898321,3,365,0.0,2,25,24254.67,Talab Tillo,Jammu,JK02,Hyundai,Venue,SUV,Diesel,1197,2023,2023-08-10,3,Dealer,227,2019-04-03,0
POL10337,2023-08-03,2024-08-01,541175,1,365,0.0,0,0,16235.25,Katra,Reasi,JK20,Hyundai,Creta,SUV,Petrol,1497,2018,2018-12-17,8,Bancassurance,757,2022-07-27,1
POL10337,2024-08-02,2025-08-01,541175,2,365,0.0,0,20,12988.2,Katra,Reasi,JK20,Hyundai,Creta,SUV,Petrol,1497,2018,2018-12-17,8,Bancassurance,757,2022-07-27,1
POL10337,2025-08-02,2026-08-01,541175,3,365,0.0,0,25,12176.44,Katra,Reasi,JK20,Hyundai,Creta,SUV,Petrol,1497,2018,2018-12-17,8,Bancassurance,757,2022-07-27,0
POL10338,2025-12-31,2026-12-30,549473,1,365,116978.65,0,0,16484.19,Banihal,Ramban,JK19,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2025,2026-05-07,1,Bancassurance,424,2024-04-03,0
POL10339,2022-09-11,2023-09-10,662967,1,365,0.0,0,0,19889.01,Bari Brahmana,Samba,JK08,Hyundai,Creta,SUV,Petrol,1497,2020,2021-07-31,6,POSP,67,2019-10-24,1
POL10339,2023-09-11,2024-09-09,662967,2,365,455227.99,0,20,15911.21,Bari Brahmana,Samba,JK08,Hyundai,Creta,SUV,Petrol,1497,2020,2021-07-31,6,POSP,67,2019-10-24,1
POL10339,2024-09-10,2025-09-09,662967,3,365,38222.32,2,25,17900.11,Bari Brahmana,Samba,JK08,Hyundai,Creta,SUV,Petrol,1497,2020,2021-07-31,6,POSP,67,2019-10-24,1
POL10339,2025-09-10,2026-09-09,662967,4,365,0.0,1,0,21877.91,Bari Brahmana,Samba,JK08,Hyundai,Creta,SUV,Petrol,1497,2020,2021-07-31,6,POSP,67,2019-10-24,0
POL10340,2025-09-23,2026-09-22,2281542,1,365,0.0,0,0,68446.26,Banihal,Ramban,JK19,Toyota,Innova Crysta,MPV,Diesel,2393,2025,2025-07-03,1,Prime Broker,316,2023-08-25,0
POL10341,2025-05-17,2026-05-16,389886,1,365,0.0,1,0,12866.24,Ghagwal,Samba,JK08,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2020,2020-12-20,6,Prime Broker,572,2024-02-02,1
POL10341,2026-05-17,2027-05-16,389886,2,365,0.0,0,0,11696.58,Ghagwal,Samba,JK08,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2020,2020-12-20,6,Prime Broker,572,2024-02-02,0
POL10342,2022-10-13,2023-10-12,192903,1,365,0.0,0,0,5787.09,Ghagwal,Samba,JK08,Renault,Kiger,SUV,Petrol,999,2014,2014-12-25,12,Prime Broker,263,2021-12-28,1
POL10342,2023-10-13,2024-10-11,192903,2,365,0.0,0,20,4629.67,Ghagwal,Samba,JK08,Renault,Kiger,SUV,Petrol,999,2014,2014-12-25,12,Prime Broker,263,2021-12-28,1
POL10342,2024-10-12,2025-10-11,192903,3,365,0.0,0,25,4340.32,Ghagwal,Samba,JK08,Renault,Kiger,SUV,Petrol,999,2014,2014-12-25,12,Prime Broker,263,2021-12-28,1
POL10342,2025-10-12,2026-10-11,192903,4,365,0.0,0,35,3761.61,Ghagwal,Samba,JK08,Renault,Kiger,SUV,Petrol,999,2014,2014-12-25,12,Prime Broker,263,2021-12-28,0
POL10343,2022-11-16,2023-11-15,171322,1,365,0.0,0,0,5139.66,Kathua,Kathua,JK04,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2020,2021-12-02,6,Prime Broker,325,2020-06-21,1
POL10343,2023-11-16,2024-11-14,171322,2,365,60779.64,0,20,4111.73,Kathua,Kathua,JK04,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2020,2021-12-02,6,Prime Broker,325,2020-06-21,1
POL10343,2024-11-15,2025-11-14,171322,3,365,0.0,1,25,4240.22,Kathua,Kathua,JK04,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2020,2021-12-02,6,Prime Broker,325,2020-06-21,1
