Vehicle_ID,Customer_ID,Registration_Number,RTO,Make,Model,Vehicle_Type,Fuel_Type,Engine_CC,Manufacturing_Year,Vehicle_First_Registration_Date,Vehicle_Age,IDV
VEH11088,CUST10857,JK02IA9309,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2022,2023-07-12,4,353764
VEH11089,CUST10858,JK02RP3445,JK02,Renault,Kiger,SUV,Petrol,999,2010,2010-06-12,16,229262
VEH11090,CUST10859,JK11JX1223,JK11,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2018,2018-11-29,8,164974
VEH11091,CUST10860,JK02QL5252,JK02,Kia,Sonet,SUV,Petrol,1197,2019,2020-04-18,7,476953
VEH11092,CUST10860,JK02QZ6351,JK02,Honda,Elevate,SUV,Petrol,1498,2021,2022-10-27,5,709947
VEH11093,CUST10861,JK02JK9127,JK02,Tata,Harrier,SUV,Diesel,1956,2023,2024-09-15,3,1285753
VEH11094,CUST10862,JK11FI2074,JK11,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2023,2024-08-21,3,374894
VEH11095,CUST10863,JK14NU4746,JK14,Hyundai,i20,Hatchback,Petrol,1197,2019,2020-03-27,7,332116
VEH11096,CUST10863,JK14VF7416,JK14,Maruti Suzuki,Brezza,SUV,Petrol,1462,2017,2018-01-12,9,214608
VEH11097,CUST10864,JK02JM9321,JK02,Kia,Sonet,SUV,Diesel,1197,2015,2015-07-28,11,334929
VEH11098,CUST10864,JK02HW8055,JK02,Tata,Altroz,Hatchback,Petrol,1199,2010,2011-09-11,16,196665
VEH11099,CUST10865,JK02IB1522,JK02,Mahindra,Thar,SUV,Diesel,2184,2020,2021-04-02,6,617943
VEH11100,CUST10866,JK14FE4213,JK14,Maruti Suzuki,Brezza,SUV,Petrol,1462,2021,2022-07-31,5,589777
VEH11101,CUST10867,JK02HU6658,JK02,Toyota,Fortuner,SUV,Diesel,2755,2019,2020-03-03,7,1306427
VEH11102,CUST10868,JK02CA3173,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2019,2020-04-02,7,144856
VEH11103,CUST10869,JK02II2060,JK02,Honda,City,Sedan,Petrol,1498,2024,2025-01-02,2,1411526
VEH11104,CUST10870,JK08EU2647,JK08,Hyundai,i20,Hatchback,Petrol,1197,2024,2024-10-19,2,515247
VEH11105,CUST10871,JK19EL5328,JK19,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2024,2025-07-07,2,356830
VEH11106,CUST10871,JK19CB6955,JK19,Kia,Sonet,SUV,Diesel,1197,2021,2022-06-17,5,532746
VEH11107,CUST10871,JK19GT1671,JK19,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2017,2018-08-29,9,170988
VEH11108,CUST10871,JK19RY6636,JK19,Maruti Suzuki,Brezza,SUV,Petrol,1462,2017,2018-06-10,9,318313
VEH11109,CUST10872,JK02DE2763,JK02,Maruti Suzuki,Brezza,SUV,CNG,1462,2022,2022-11-20,4,541195
VEH11110,CUST10873,JK02RV7136,JK02,Kia,Seltos,SUV,Diesel,1497,2013,2014-03-19,13,384914
VEH11111,CUST10874,JK02AG2941,JK02,Maruti Suzuki,Brezza,SUV,Petrol,1462,2021,2022-06-03,5,353700
VEH11112,CUST10874,JK02LG8069,JK02,Tata,Nexon,SUV,Diesel,1199,2024,2025-02-20,2,621868
VEH11113,CUST10875,JK02IA6405,JK02,Hyundai,Creta,SUV,Petrol,1497,2018,2018-12-30,8,563525
VEH11114,CUST10876,JK02RC3838,JK02,Hyundai,Venue,SUV,Petrol,1197,2013,2013-08-04,13,255891
VEH11115,CUST10877,JK11RQ1936,JK11,Toyota,Innova Crysta,MPV,Diesel,2393,2024,2025-02-28,2,1779591
VEH11116,CUST10878,JK08OU4891,JK08,Toyota,Innova Hycross,MPV,Hybrid,1987,2025,2026-01-01,1,2531488
VEH11117,CUST10879,JK19CI1397,JK19,Hyundai,Creta,SUV,Petrol,1497,2018,2019-02-16,8,506331
VEH11118,CUST10880,JK02GW7103,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2024,2025-01-18,2,558699
VEH11119,CUST10880,JK02MR2756,JK02,Renault,Kiger,SUV,Petrol,999,2023,2024-06-18,3,768182
VEH11120,CUST10881,JK02KU6566,JK02,Hyundai,Venue,SUV,Petrol,1197,2017,2017-10-28,9,344436
VEH11121,CUST10882,JK14TM3549,JK14,Tata,Nexon,SUV,Diesel,1199,2024,2025-02-21,2,1035801
VEH11122,CUST10883,JK02FL8930,JK02,Kia,Sonet,SUV,Diesel,1197,2024,2024-03-22,2,968796
VEH11123,CUST10883,JK02JP2326,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2022,2022-08-10,4,309969
VEH11124,CUST10884,JK02AU7181,JK02,Kia,Seltos,SUV,Diesel,1497,2018,2019-06-21,8,757335
VEH11125,CUST10885,JK02QW3786,JK02,Toyota,Fortuner,SUV,Petrol,2755,2020,2021-05-02,6,1439144
VEH11126,CUST10886,JK02AU4370,JK02,Mahindra,Thar,SUV,Diesel,2184,2023,2024-07-15,3,1058437
VEH11127,CUST10887,JK02GL9273,JK02,Hyundai,Venue,SUV,Petrol,1197,2025,2025-11-16,1,992877
VEH11128,CUST10888,JK02CG7148,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2025,2025-11-30,1,298801
VEH11129,CUST10889,JK20JG1516,JK20,Hyundai,Venue,SUV,Petrol,1197,2018,2019-11-22,8,386932
VEH11130,CUST10890,JK02FV4892,JK02,Mahindra,XUV700,SUV,Petrol,1999,2021,2022-11-05,5,1580014
VEH11131,CUST10891,JK20TP8632,JK20,Hyundai,Venue,SUV,Diesel,1197,2018,2019-03-28,8,402227
VEH11132,CUST10891,JK20BJ2323,JK20,Hyundai,Creta,SUV,Diesel,1497,2023,2023-12-29,3,636484
VEH11133,CUST10892,JK02OW1451,JK02,Hyundai,i20,Hatchback,Petrol,1197,2017,2018-09-24,9,166389
VEH11134,CUST10893,JK02CC2318,JK02,Hyundai,i20,Hatchback,Petrol,1197,2020,2021-05-14,6,445532
VEH11135,CUST10894,JK04QI7381,JK04,Tata,Punch,SUV,CNG,1199,2017,2018-05-26,9,258409
VEH11136,CUST10895,JK02RR9199,JK02,Hyundai,Creta,SUV,Petrol,1497,2022,2022-10-31,4,907832
VEH11137,CUST10896,JK11TJ8219,JK11,Maruti Suzuki,Brezza,SUV,CNG,1462,2021,2021-07-17,5,404387
VEH11138,CUST10897,JK02TV1762,JK02,Maruti Suzuki,Brezza,SUV,CNG,1462,2024,2025-02-21,2,839850
VEH11139,CUST10898,JK02UX3882,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2021,2021-08-13,5,252819
VEH11140,CUST10899,JK02KC5885,JK02,Maruti Suzuki,Brezza,SUV,Petrol,1462,2024,2025-05-14,2,683950
VEH11141,CUST10899,JK02PZ7905,JK02,Hyundai,Creta,SUV,Petrol,1497,2024,2025-03-11,2,1426084
VEH11142,CUST10899,JK02JZ7348,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2020,2020-11-19,6,287545
VEH11143,CUST10900,JK02AO8969,JK02,Renault,Kwid,Hatchback,Petrol,999,2019,2020-05-31,7,136516
VEH11144,CUST10901,JK02TD2861,JK02,Tata,Punch,SUV,CNG,1199,2019,2019-04-14,7,309170
VEH11145,CUST10902,JK02XB3378,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2020,2020-10-06,6,210265
VEH11146,CUST10903,JK02NA9789,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2024,2025-07-12,2,521518
VEH11147,CUST10904,JK02VM5667,JK02,Hyundai,i20,Hatchback,Petrol,1197,2020,2021-06-23,6,299488
VEH11148,CUST10905,JK02MC9950,JK02,Toyota,Innova Crysta,MPV,Diesel,2393,2016,2016-12-13,10,689874
VEH11149,CUST10906,JK02LM6134,JK02,Tata,Nexon,SUV,Petrol,1199,2022,2022-10-29,4,479214
VEH11150,CUST10907,JK20VL3916,JK20,Hyundai,i20,Hatchback,Petrol,1197,2018,2019-02-03,8,286715
VEH11151,CUST10908,JK02CV4461,JK02,Hyundai,Creta,SUV,Petrol,1497,2021,2022-10-21,5,655501
VEH11152,CUST10909,JK02BT1212,JK02,Honda,Elevate,SUV,Petrol,1498,2021,2022-01-10,5,908229
VEH11153,CUST10910,JK02UR7907,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2014,2014-11-29,12,160095
VEH11154,CUST10911,JK02IP1922,JK02,Mahindra,Scorpio-N,SUV,Diesel,2198,2024,2025-09-09,2,1696359
VEH11155,CUST10912,JK08FS4840,JK08,Mahindra,Bolero,SUV,Diesel,1493,2019,2019-12-20,7,381046
VEH11156,CUST10913,JK02PE6278,JK02,Renault,Kwid,Hatchback,Petrol,999,2018,2019-01-14,8,117797
VEH11157,CUST10913,JK02TI2093,JK02,Kia,Carens,MPV,Diesel,1497,2020,2021-02-03,6,664401
VEH11158,CUST10914,JK02SK1611,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2024,2025-01-10,2,550159
VEH11159,CUST10914,JK02SO6215,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2024,2024-10-02,2,652961
VEH11160,CUST10915,JK02PN6532,JK02,Toyota,Glanza,Hatchback,CNG,1197,2018,2019-08-31,8,337673
VEH11161,CUST10916,JK02DH1526,JK02,Maruti Suzuki,Brezza,SUV,Petrol,1462,2021,2022-10-25,5,534187
VEH11162,CUST10917,JK02IY2522,JK02,Hyundai,Venue,SUV,Petrol,1197,2022,2022-10-07,4,555764
VEH11163,CUST10918,JK08LM3229,JK08,Hyundai,Verna,Sedan,Petrol,1497,2024,2025-11-04,2,649399
VEH11164,CUST10918,JK08HQ3797,JK08,Mahindra,Scorpio Classic,SUV,Diesel,2184,2018,2019-04-21,8,407508
VEH11165,CUST10918,JK08EG6122,JK08,Hyundai,Venue,SUV,Petrol,1197,2023,2023-10-09,3,966230
VEH11166,CUST10919,JK02HZ5435,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2024,2025-01-20,2,502613
VEH11167,CUST10919,JK02AP8196,JK02,Kia,Sonet,SUV,Diesel,1197,2022,2023-02-01,4,833581
VEH11168,CUST10920,JK02AU5669,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2025,2025-11-18,1,383295
VEH11169,CUST10921,JK02HI2529,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2019,2020-06-18,7,280854
VEH11170,CUST10922,JK02AF7280,JK02,Tata,Nexon,SUV,Petrol,1199,2023,2024-02-25,3,515860
VEH11171,CUST10922,JK02GJ7252,JK02,Tata,Punch,SUV,Petrol,1199,2022,2023-09-17,4,603909
VEH11172,CUST10923,JK02NC5096,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2025,2025-11-25,1,696321
VEH11173,CUST10924,JK02UH5594,JK02,Kia,Seltos,SUV,Diesel,1497,2019,2019-03-11,7,756213
VEH11174,CUST10925,JK02HE5913,JK02,Hyundai,Venue,SUV,Petrol,1197,2019,2020-01-15,7,387942
VEH11175,CUST10926,JK02LP1610,JK02,Maruti Suzuki,Brezza,SUV,Petrol,1462,2021,2021-11-20,5,424521
VEH11176,CUST10927,JK08YY6402,JK08,Tata,Tiago,Hatchback,CNG,1199,2023,2023-11-21,3,322966
VEH11177,CUST10928,JK02PW8857,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2016,2016-10-25,10,166805
VEH11178,CUST10929,JK02FP8705,JK02,Hyundai,i20,Hatchback,Petrol,1197,2022,2022-08-31,4,552465
VEH11179,CUST10929,JK02AT6574,JK02,Tata,Punch,SUV,Petrol,1199,2023,2024-05-07,3,762985
VEH11180,CUST10930,JK12RN8104,JK12,Maruti Suzuki,Brezza,SUV,CNG,1462,2022,2023-08-26,4,563754
VEH11181,CUST10931,JK02SW1364,JK02,Mahindra,XUV700,SUV,Petrol,1999,2016,2016-08-14,10,586766
VEH11182,CUST10932,JK02AT9578,JK02,Toyota,Innova Crysta,MPV,Diesel,2393,2023,2024-02-05,3,1695735
VEH11183,CUST10933,JK02SA6549,JK02,Maruti Suzuki,Brezza,SUV,Petrol,1462,2025,2026-07-21,1,900812
VEH11184,CUST10934,JK02GX3960,JK02,Hyundai,i20,Hatchback,Petrol,1197,2024,2025-06-13,2,641375
VEH11185,CUST10935,JK04IX6490,JK04,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2018,2019-07-25,8,211401
VEH11186,CUST10936,JK08XU8121,JK08,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2025,2026-10-14,1,445067
VEH11187,CUST10937,JK02VI4943,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2021,2022-07-23,5,398068
VEH11188,CUST10937,JK02NU7738,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2018,2019-03-14,8,227640
VEH11189,CUST10938,JK08WR4209,JK08,Mahindra,Bolero,SUV,Diesel,1493,2023,2023-06-17,3,497976
VEH11190,CUST10939,JK02LP6463,JK02,Toyota,Innova Hycross,MPV,Petrol,1987,2025,2026-02-04,1,2393981
VEH11191,CUST10940,JK11DW9023,JK11,Hyundai,i20,Hatchback,Petrol,1197,2022,2023-05-14,4,580452
VEH11192,CUST10941,JK02BF7921,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2024,2024-10-13,2,663765
VEH11193,CUST10942,JK04TS4811,JK04,Hyundai,Verna,Sedan,Petrol,1497,2025,2025-05-10,1,878178
VEH11194,CUST10943,JK11MV1783,JK11,Tata,Nexon,SUV,Diesel,1199,2022,2022-06-29,4,609657
VEH11195,CUST10944,JK02XE7774,JK02,Maruti Suzuki,Brezza,SUV,CNG,1462,2015,2016-01-24,11,245540
VEH11196,CUST10945,JK04VG9123,JK04,Maruti Suzuki,Brezza,SUV,CNG,1462,2012,2012-11-06,14,260205
VEH11197,CUST10946,JK17DJ4117,JK17,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2022,2023-01-02,4,446947
VEH11198,CUST10947,JK02KM1409,JK02,Hyundai,Verna,Sedan,Petrol,1497,2023,2023-11-01,3,902959
VEH11199,CUST10947,JK02PJ5883,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2025,2026-02-21,1,587944
VEH11200,CUST10948,JK11UQ1762,JK11,Maruti Suzuki,Swift,Hatchback,CNG,1197,2020,2020-06-10,6,267907
VEH11201,CUST10949,JK04GH5315,JK04,Mahindra,Scorpio Classic,SUV,Diesel,2184,2023,2024-03-14,3,1038246
VEH11202,CUST10950,JK02WD7743,JK02,Honda,City,Sedan,Petrol,1498,2022,2023-01-05,4,563164
VEH11203,CUST10951,JK02BT6040,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2020,2021-06-15,6,198558
VEH11204,CUST10952,JK06OT6150,JK06,Mahindra,Bolero,SUV,Diesel,1493,2010,2010-04-11,16,240848
VEH11205,CUST10953,JK14KB6020,JK14,Renault,Kiger,SUV,Petrol,999,2022,2023-03-21,4,520784
VEH11206,CUST10954,JK02TK7281,JK02,Maruti Suzuki,Brezza,SUV,Petrol,1462,2021,2022-01-31,5,544084
VEH11207,CUST10955,JK02IP7142,JK02,Maruti Suzuki,Brezza,SUV,CNG,1462,2025,2025-12-24,1,915119
VEH11208,CUST10956,JK02AE4046,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2021,2021-06-05,5,322938
VEH11209,CUST10957,JK20NE3548,JK20,Mahindra,Bolero,SUV,Diesel,1493,2025,2025-02-15,1,985237
VEH11210,CUST10957,JK20JI6038,JK20,Maruti Suzuki,Brezza,SUV,Petrol,1462,2022,2023-01-14,4,499690
VEH11211,CUST10958,JK02EL5955,JK02,Mahindra,Thar,SUV,Diesel,2184,2017,2017-06-23,9,448717
VEH11212,CUST10959,JK08WE4701,JK08,Honda,Elevate,SUV,Petrol,1498,2018,2018-12-14,8,415125
VEH11213,CUST10960,JK02KY9141,JK02,Mahindra,XUV700,SUV,Petrol,1999,2021,2021-03-25,5,1284270
VEH11214,CUST10961,JK02DN4204,JK02,Tata,Nexon,SUV,Petrol,1199,2023,2024-01-03,3,746358
VEH11215,CUST10962,JK02UJ3749,JK02,Tata,Harrier,SUV,Diesel,1956,2019,2020-06-21,7,848339
VEH11216,CUST10963,JK02VN2244,JK02,Kia,Seltos,SUV,Diesel,1497,2015,2016-02-29,11,522015
VEH11217,CUST10963,JK02JI3913,JK02,Kia,Seltos,SUV,Petrol,1497,2024,2024-06-16,2,1321852
VEH11218,CUST10964,JK02OS1672,JK02,Honda,City,Sedan,Petrol,1498,2018,2018-05-21,8,456361
VEH11219,CUST10965,JK02IE7061,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2020,2021-04-29,6,363638
VEH11220,CUST10966,JK08NE4165,JK08,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2023,2023-09-03,3,352167
VEH11221,CUST10967,JK02JW2028,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2023,2023-02-06,3,353937
VEH11222,CUST10968,JK02RC1777,JK02,Hyundai,Creta,SUV,Diesel,1497,2020,2021-06-16,6,718145
VEH11223,CUST10969,JK02TS4889,JK02,Maruti Suzuki,Brezza,SUV,Petrol,1462,2018,2018-10-13,8,388696
VEH11224,CUST10970,JK02PD5372,JK02,Renault,Triber,MPV,Petrol,999,2023,2023-06-20,3,611851
VEH11225,CUST10971,JK02KC7265,JK02,Kia,Seltos,SUV,Petrol,1497,2011,2012-06-02,15,259054
VEH11226,CUST10971,JK02EG3023,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2022,2022-11-26,4,347797
VEH11227,CUST10972,JK20JQ3793,JK20,Tata,Tiago,Hatchback,CNG,1199,2019,2020-06-07,7,210620
VEH11228,CUST10973,JK02MU2414,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2018,2018-10-30,8,148034
VEH11229,CUST10974,JK20MT8468,JK20,Tata,Altroz,Hatchback,Petrol,1199,2025,2025-06-19,1,530778
VEH11230,CUST10975,JK02OQ3110,JK02,Tata,Altroz,Hatchback,Petrol,1199,2023,2023-12-11,3,473122
VEH11231,CUST10975,JK02HE1732,JK02,Tata,Nexon,SUV,Petrol,1199,2023,2024-08-19,3,598206
VEH11232,CUST10975,JK02KU1719,JK02,Honda,Elevate,SUV,Petrol,1498,2023,2023-04-09,3,779390
VEH11233,CUST10976,JK02XG7539,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2019,2019-11-01,7,193933
VEH11234,CUST10977,JK20NL5253,JK20,Tata,Harrier,SUV,Diesel,1956,2024,2024-07-30,2,1843794
VEH11235,CUST10977,JK20NM9333,JK20,Kia,Seltos,SUV,Diesel,1497,2014,2015-03-07,12,473120
VEH11236,CUST10978,JK08QG4375,JK08,Honda,Elevate,SUV,Petrol,1498,2022,2022-12-11,4,746854
VEH11237,CUST10979,JK02ZU4170,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2021,2021-09-12,5,374433
VEH11238,CUST10979,JK02TQ4511,JK02,Mahindra,Scorpio-N,SUV,Diesel,2198,2021,2021-06-12,5,1296366
VEH11239,CUST10980,JK02SO5748,JK02,Renault,Kiger,SUV,Petrol,999,2023,2023-12-24,3,588674
VEH11240,CUST10981,JK02GL4921,JK02,Mahindra,Thar,SUV,Diesel,2184,2020,2020-09-20,6,641474
VEH11241,CUST10981,JK02IF7452,JK02,Tata,Harrier,SUV,Diesel,1956,2021,2022-05-28,5,1254403
VEH11242,CUST10982,JK02JR3732,JK02,Hyundai,i20,Hatchback,Petrol,1197,2023,2024-08-21,3,670259
VEH11243,CUST10983,JK20SX2815,JK20,Hyundai,Venue,SUV,Petrol,1197,2021,2021-09-15,5,371880
VEH11244,CUST10983,JK20LS7920,JK20,Hyundai,i20,Hatchback,Petrol,1197,2021,2022-03-31,5,410120
VEH11245,CUST10984,JK08MG5599,JK08,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2020,2021-04-05,6,243720
VEH11246,CUST10984,JK08CM6646,JK08,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2019,2020-10-13,7,305475
VEH11247,CUST10985,JK04ZC2054,JK04,Hyundai,Verna,Sedan,Petrol,1497,2019,2019-11-30,7,499743
VEH11248,CUST10986,JK02UQ7953,JK02,Mahindra,Scorpio-N,SUV,Diesel,2198,2023,2024-02-16,3,1572011
VEH11249,CUST10987,JK02UL2828,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2020,2021-06-19,6,213552
VEH11250,CUST10987,JK02XB4384,JK02,Honda,City,Sedan,Petrol,1498,2023,2023-12-30,3,1242943
VEH11251,CUST10988,JK02CT8788,JK02,Kia,Seltos,SUV,Petrol,1497,2019,2019-07-27,7,505908
VEH11252,CUST10989,JK08HR3742,JK08,Mahindra,Scorpio Classic,SUV,Diesel,2184,2021,2021-08-11,5,778533
VEH11253,CUST10990,JK14UW1550,JK14,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2023,2023-09-07,3,306420
VEH11254,CUST10991,JK02LG9634,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2022,2023-02-07,4,402643
VEH11255,CUST10991,JK02WI3527,JK02,Maruti Suzuki,Brezza,SUV,CNG,1462,2015,2015-08-31,11,287170
VEH11256,CUST10992,JK08QD3228,JK08,Mahindra,XUV700,SUV,Diesel,1999,2025,2025-10-07,1,2772036
VEH11257,CUST10993,JK02CR9695,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2017,2018-01-27,9,198849
VEH11258,CUST10993,JK02EC6855,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2012,2013-11-25,14,173017
VEH11259,CUST10994,JK02LW9995,JK02,Maruti Suzuki,Brezza,SUV,CNG,1462,2024,2024-06-14,2,668976
VEH11260,CUST10995,JK02MN5727,JK02,Tata,Tiago,Hatchback,Petrol,1199,2018,2018-10-29,8,245671
VEH11261,CUST10996,JK06PB8917,JK06,Maruti Suzuki,Swift,Hatchback,CNG,1197,2022,2022-11-25,4,334036
VEH11262,CUST10996,JK06PE4375,JK06,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2019,2020-05-21,7,249054
VEH11263,CUST10997,JK02UI8796,JK02,Mahindra,Bolero,SUV,Diesel,1493,2023,2024-02-09,3,776309
VEH11264,CUST10998,JK08AI5314,JK08,Toyota,Glanza,Hatchback,CNG,1197,2020,2021-10-29,6,322530
VEH11265,CUST10999,JK11RC7726,JK11,Hyundai,Verna,Sedan,Petrol,1497,2017,2017-03-06,9,432672
VEH11266,CUST10999,JK11MY4948,JK11,Toyota,Innova Crysta,MPV,Diesel,2393,2023,2023-05-30,3,1800880
VEH11267,CUST10999,JK11RC6456,JK11,Hyundai,Creta,SUV,Diesel,1497,2020,2020-12-10,6,694986
