Policy_Number,IMD_Code,RID,RED,IDV,Policy_Tenure,Total_Claim_Amount,Claim_Count,NCB,Premium,Customer_Area,Make,Model,Vehicle_Type,Fuel_Type,Engine_CC,Vehicle_First_Registration_Date,Vehicle_Age,Channel_Type,Portfolio_Size,Renewed,Last_Remark,Previous_NCB,Previous_Claim_Count,Years_With_Channel,Premium_to_IDV_Ratio
POL10253,IMD10292,2026-01-19,2027-01-18,652659,3,0.0,0,20,15663.82,Bhaderwah,Honda,Amaze,Sedan,Petrol,1199,2024-01-13,3,POSP,86,0,Renewed with competitor,0.0,0.0,3,0.024
POL10254,IMD10149,2025-11-08,2026-11-07,219588,1,0.0,0,0,6587.64,Dayalachak,Mahindra,Bolero,SUV,Diesel,1493,2017-02-05,10,Bancassurance,340,0,Renewed with competitor,0.0,0.0,6,0.03
POL10255,IMD10324,2025-12-05,2026-12-04,783340,1,110177.21,0,0,23500.2,Dayalachak,Hyundai,i20,Hatchback,Petrol,1197,2025-02-26,2,POSP,65,0,Comparing competitor quotes,0.0,0.0,0,0.03
POL10256,IMD10143,2024-03-13,2025-03-12,195000,1,0.0,0,0,5850.0,Dayalachak,Honda,Amaze,Sedan,Petrol,1199,2014-04-18,13,Agency,208,1,Customer satisfied,0.0,0.0,5,0.03
POL10256,IMD10143,2025-03-13,2026-03-12,195000,2,0.0,0,20,4680.0,Dayalachak,Honda,Amaze,Sedan,Petrol,1199,2014-04-18,13,Agency,208,1,Documents shared,0.0,0.0,6,0.024
POL10256,IMD10143,2026-03-13,2027-03-12,195000,3,0.0,0,25,4387.5,Dayalachak,Honda,Amaze,Sedan,Petrol,1199,2014-04-18,13,Agency,208,0,Renewed with competitor,20.0,0.0,7,0.0225
POL10257,IMD10081,2025-12-31,2026-12-30,617869,1,0.0,0,0,18536.07,Arnia,Kia,Sonet,SUV,Diesel,1197,2026-06-20,1,Prime Broker,374,0,Payment delayed,0.0,0.0,7,0.03
POL10258,IMD10361,2025-12-31,2026-12-30,792595,1,68444.62,0,0,23777.85,Rehari,Hyundai,i20,Hatchback,Petrol,1197,2026-03-01,1,Prime Broker,527,0,Premium too high,0.0,0.0,8,0.03
POL10259,IMD10258,2025-03-27,2026-03-26,114836,1,12652.71,2,0,4134.1,Rehari,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2017-07-19,10,Agency,248,1,Customer satisfied,0.0,0.0,2,0.036
POL10259,IMD10258,2026-03-27,2027-03-26,114836,2,0.0,0,0,3445.08,Rehari,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2017-07-19,10,Agency,248,0,Premium too high,0.0,2.0,3,0.03
POL10260,IMD10118,2024-12-19,2025-12-18,341856,1,0.0,0,0,10255.68,Rehari,Honda,Elevate,SUV,Petrol,1498,2017-10-17,9,Prime Broker,529,1,Premium accepted,0.0,0.0,2,0.03
POL10260,IMD10118,2025-12-19,2026-12-18,341856,2,0.0,0,20,8204.54,Rehari,Honda,Elevate,SUV,Petrol,1498,2017-10-17,9,Prime Broker,529,0,Comparing competitor quotes,0.0,0.0,3,0.024
POL10261,IMD10146,2025-11-02,2026-11-01,919844,1,0.0,0,0,27595.32,Marh,Maruti Suzuki,Brezza,SUV,Petrol,1462,2025-07-31,1,Prime Broker,295,0,Premium too high,0.0,0.0,5,0.03
POL10262,IMD10103,2025-12-24,2026-12-23,517155,1,0.0,0,0,15514.65,Jewel Chowk,Tata,Punch,SUV,Petrol,1199,2025-12-24,1,Prime Broker,290,0,Renewed with competitor,0.0,0.0,9,0.03
POL10263,IMD10477,2025-12-19,2026-12-18,517584,1,0.0,0,0,15527.52,Samba,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2023-08-02,3,Dealer,84,0,Comparing with ICICI,0.0,0.0,0,0.03
POL10264,IMD10426,2025-08-11,2026-08-10,533195,1,53655.99,1,0,17595.44,Samba,Hyundai,Creta,SUV,Petrol,1497,2020-11-24,6,Prime Broker,428,0,Agent lost customer,0.0,0.0,1,0.033
POL10265,IMD10429,2025-07-29,2026-07-28,430888,1,0.0,0,0,12926.64,Samba,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2022-12-21,4,Bancassurance,424,0,Customer not interested,0.0,0.0,1,0.03
POL10266,IMD10205,2024-05-18,2025-05-17,677247,1,0.0,0,0,20317.41,Chenani,Maruti Suzuki,Brezza,SUV,CNG,1462,2023-11-12,3,Dealer,126,1,Long-term customer,0.0,0.0,1,0.03
POL10266,IMD10205,2025-05-18,2026-05-17,677247,2,0.0,1,20,17879.32,Chenani,Maruti Suzuki,Brezza,SUV,CNG,1462,2023-11-12,3,Dealer,126,1,Premium accepted,0.0,0.0,2,0.0264
POL10266,IMD10205,2026-05-18,2027-05-17,677247,3,0.0,0,0,20317.41,Chenani,Maruti Suzuki,Brezza,SUV,CNG,1462,2023-11-12,3,Dealer,126,0,Vehicle sold,20.0,1.0,3,0.03
POL10267,IMD10076,2024-10-27,2025-10-26,346602,1,0.0,0,0,10398.06,Bari Brahmana,Mahindra,Thar,SUV,Diesel,2184,2013-06-25,14,Prime Broker,302,1,Waiting for payment,0.0,0.0,0,0.03
POL10267,IMD10076,2025-10-27,2026-10-26,346602,2,0.0,0,20,8318.45,Bari Brahmana,Mahindra,Thar,SUV,Diesel,2184,2013-06-25,14,Prime Broker,302,0,Vehicle sold,0.0,0.0,1,0.024
POL10268,IMD10429,2025-04-19,2026-04-18,105619,1,0.0,0,0,3168.57,Bari Brahmana,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2011-01-08,15,Bancassurance,424,1,Customer confirmed renewal,0.0,0.0,1,0.03
POL10268,IMD10429,2026-04-19,2027-04-18,105619,2,0.0,0,20,2534.86,Bari Brahmana,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2011-01-08,15,Bancassurance,424,0,Customer not interested,0.0,0.0,2,0.024
POL10269,IMD10161,2025-04-13,2026-04-12,166599,1,0.0,1,0,5497.77,Bahu Plaza,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2013-05-19,13,Prime Broker,341,1,Payment expected today,0.0,0.0,5,0.033
POL10269,IMD10161,2026-04-13,2027-04-12,166599,2,0.0,0,0,4997.97,Bahu Plaza,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2013-05-19,13,Prime Broker,341,0,Vehicle sold,0.0,1.0,6,0.03
POL10270,IMD10234,2024-05-10,2025-05-09,254498,1,29336.85,0,0,7634.94,Poonch,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2021-05-12,5,Agency,267,1,Documents shared,0.0,0.0,0,0.03
POL10270,IMD10234,2025-05-10,2026-05-09,254498,2,0.0,0,20,6107.95,Poonch,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2021-05-12,5,Agency,267,1,Documents shared,0.0,0.0,1,0.024
POL10270,IMD10234,2026-05-10,2027-05-09,254498,3,0.0,0,25,5726.2,Poonch,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2021-05-12,5,Agency,267,0,Vehicle sold,20.0,0.0,2,0.0225
POL10271,IMD10432,2025-09-25,2026-09-24,1174624,1,0.0,0,0,35238.72,Canal Road,Hyundai,Verna,Sedan,Petrol,1497,2025-07-12,2,Agency,170,0,Premium too high,0.0,0.0,1,0.03
POL10272,IMD10153,2025-11-10,2026-11-09,1731115,1,482737.85,0,0,51933.45,Akhnoor,Mahindra,Thar,SUV,Petrol,2184,2025-09-19,2,Prime Broker,548,0,Premium too high,0.0,0.0,4,0.03
POL10273,IMD10001,2022-09-15,2023-09-14,265927,1,0.0,0,0,7977.81,Akhnoor,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2017-12-26,9,POSP,49,1,Customer confirmed renewal,0.0,0.0,0,0.03
POL10273,IMD10001,2023-09-15,2024-09-13,265927,2,0.0,0,20,6382.25,Akhnoor,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2017-12-26,9,POSP,49,1,Customer satisfied,0.0,0.0,1,0.024
POL10273,IMD10001,2024-09-14,2025-09-13,265927,3,51764.25,0,25,5983.36,Akhnoor,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2017-12-26,9,POSP,49,1,Long-term customer,20.0,0.0,2,0.0225
POL10273,IMD10001,2025-09-14,2026-09-13,265927,4,0.0,0,35,5185.58,Akhnoor,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2017-12-26,9,POSP,49,0,No response after follow-up,25.0,0.0,3,0.0195
POL10274,IMD10329,2025-10-05,2026-10-04,457658,1,0.0,0,0,13729.74,Channi Himmat,Kia,Seltos,SUV,Diesel,1497,2020-11-02,6,Prime Broker,585,0,Comparing with ICICI,0.0,0.0,0,0.03
POL10275,IMD10466,2025-09-15,2026-09-14,940713,1,0.0,0,0,28221.39,Satwari,Hyundai,Verna,Sedan,Petrol,1497,2024-05-04,3,POSP,68,0,Premium too high,0.0,0.0,5,0.03
POL10276,IMD10360,2021-12-19,2022-12-18,1407336,1,0.0,2,0,50664.1,Satwari,Mahindra,XUV700,SUV,Diesel,1999,2021-12-11,5,Prime Broker,488,1,Documents shared,0.0,0.0,0,0.036
POL10276,IMD10360,2022-12-19,2023-12-18,1407336,2,142597.87,0,0,42220.08,Satwari,Mahindra,XUV700,SUV,Diesel,1999,2021-12-11,5,Prime Broker,488,1,Long-term customer,0.0,2.0,1,0.03
POL10276,IMD10360,2023-12-19,2024-12-17,1407336,3,0.0,0,20,33776.06,Satwari,Mahindra,XUV700,SUV,Diesel,1999,2021-12-11,5,Prime Broker,488,1,Customer confirmed renewal,0.0,0.0,2,0.024
POL10276,IMD10360,2024-12-18,2025-12-17,1407336,4,0.0,0,25,31665.06,Satwari,Mahindra,XUV700,SUV,Diesel,1999,2021-12-11,5,Prime Broker,488,1,Premium accepted,20.0,0.0,3,0.0225
POL10276,IMD10360,2025-12-18,2026-12-17,1407336,5,0.0,0,35,27443.05,Satwari,Mahindra,XUV700,SUV,Diesel,1999,2021-12-11,5,Prime Broker,488,0,Premium too high,25.0,0.0,4,0.0195
POL10277,IMD10329,2025-12-25,2026-12-24,223443,1,0.0,0,0,6703.29,Janipur,Maruti Suzuki,Swift,Hatchback,CNG,1197,2018-07-14,9,Prime Broker,585,0,No response after follow-up,0.0,0.0,0,0.03
POL10278,IMD10165,2020-02-08,2021-02-06,689687,1,0.0,0,0,20690.61,Arnia,Mahindra,XUV700,SUV,Petrol,1999,2014-02-13,13,Agency,149,1,Renewal in progress,0.0,0.0,1,0.03
POL10278,IMD10165,2021-02-07,2022-02-06,689687,2,0.0,0,20,16552.49,Arnia,Mahindra,XUV700,SUV,Petrol,1999,2014-02-13,13,Agency,149,1,Renewal in progress,0.0,0.0,2,0.024
POL10278,IMD10165,2022-02-07,2023-02-06,689687,3,0.0,0,25,15517.96,Arnia,Mahindra,XUV700,SUV,Petrol,1999,2014-02-13,13,Agency,149,1,Renewal in progress,20.0,0.0,3,0.0225
POL10278,IMD10165,2023-02-07,2024-02-06,689687,4,0.0,0,35,13448.9,Arnia,Mahindra,XUV700,SUV,Petrol,1999,2014-02-13,13,Agency,149,1,Customer satisfied,25.0,0.0,4,0.0195
POL10278,IMD10165,2024-02-07,2025-02-05,689687,5,0.0,0,45,11379.84,Arnia,Mahindra,XUV700,SUV,Petrol,1999,2014-02-13,13,Agency,149,1,Customer confirmed renewal,35.0,0.0,5,0.0165
POL10278,IMD10165,2025-02-06,2026-02-05,689687,6,0.0,0,50,10345.31,Arnia,Mahindra,XUV700,SUV,Petrol,1999,2014-02-13,13,Agency,149,1,Documents shared,45.0,0.0,6,0.015
POL10278,IMD10165,2026-02-06,2027-02-05,689687,7,64653.63,1,50,11379.84,Arnia,Mahindra,XUV700,SUV,Petrol,1999,2014-02-13,13,Agency,149,0,Comparing competitor quotes,50.0,0.0,7,0.0165
POL10279,IMD10014,2024-08-04,2025-08-03,145341,1,7708.81,0,0,4360.23,Bakshi Nagar,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2013-04-14,13,Prime Broker,456,1,Renewal in progress,0.0,0.0,3,0.03
POL10279,IMD10014,2025-08-04,2026-08-03,145341,2,0.0,0,20,3488.18,Bakshi Nagar,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2013-04-14,13,Prime Broker,456,0,Premium too high,0.0,0.0,4,0.024
POL10280,IMD10310,2022-10-03,2023-10-02,508963,1,238845.06,0,0,15268.89,Katra,Tata,Harrier,SUV,Diesel,1956,2014-05-30,13,Prime Broker,447,1,Premium accepted,0.0,0.0,4,0.03
POL10280,IMD10310,2023-10-03,2024-10-01,508963,2,0.0,0,20,12215.11,Katra,Tata,Harrier,SUV,Diesel,1956,2014-05-30,13,Prime Broker,447,1,Waiting for payment,0.0,0.0,5,0.024
POL10280,IMD10310,2024-10-02,2025-10-01,508963,3,0.0,0,25,11451.67,Katra,Tata,Harrier,SUV,Diesel,1956,2014-05-30,13,Prime Broker,447,1,Long-term customer,20.0,0.0,6,0.0225
POL10280,IMD10310,2025-10-02,2026-10-01,508963,4,0.0,0,35,9924.78,Katra,Tata,Harrier,SUV,Diesel,1956,2014-05-30,13,Prime Broker,447,0,Comparing with ICICI,25.0,0.0,7,0.0195
POL10281,IMD10042,2024-01-13,2025-01-11,307151,1,0.0,0,0,9214.53,Bari Brahmana,Tata,Punch,SUV,Petrol,1199,2020-02-15,7,Agency,250,1,Documents shared,0.0,0.0,2,0.03
POL10281,IMD10042,2025-01-12,2026-01-11,307151,2,0.0,0,20,7371.62,Bari Brahmana,Tata,Punch,SUV,Petrol,1199,2020-02-15,7,Agency,250,1,Waiting for payment,0.0,0.0,3,0.024
POL10281,IMD10042,2026-01-12,2027-01-11,307151,3,0.0,0,25,6910.9,Bari Brahmana,Tata,Punch,SUV,Petrol,1199,2020-02-15,7,Agency,250,0,Customer not interested,20.0,0.0,4,0.0225
POL10282,IMD10098,2024-03-29,2025-03-28,298186,1,0.0,0,0,8945.58,Bahu Plaza,Maruti Suzuki,Brezza,SUV,CNG,1462,2018-10-29,8,Agency,122,1,Customer confirmed renewal,0.0,0.0,1,0.03
POL10282,IMD10098,2025-03-29,2026-03-28,298186,2,0.0,0,20,7156.46,Bahu Plaza,Maruti Suzuki,Brezza,SUV,CNG,1462,2018-10-29,8,Agency,122,1,Customer satisfied,0.0,0.0,2,0.024
POL10282,IMD10098,2026-03-29,2027-03-28,298186,3,59864.51,0,25,6709.18,Bahu Plaza,Maruti Suzuki,Brezza,SUV,CNG,1462,2018-10-29,8,Agency,122,0,Renewed with competitor,20.0,0.0,3,0.0225
POL10283,IMD10482,2025-05-22,2026-05-21,299908,1,0.0,0,0,8997.24,Bahu Plaza,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2021-03-06,6,Agency,212,1,Payment expected today,0.0,0.0,1,0.03
POL10283,IMD10482,2026-05-22,2027-05-21,299908,2,0.0,0,20,7197.79,Bahu Plaza,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2021-03-06,6,Agency,212,0,Comparing competitor quotes,0.0,0.0,2,0.024
POL10284,IMD10460,2025-12-26,2026-12-25,848576,1,0.0,0,0,25457.28,Bakshi Nagar,Toyota,Glanza,Hatchback,CNG,1197,2025-05-17,1,POSP,89,0,Premium too high,0.0,0.0,0,0.03
POL10285,IMD10110,2025-02-22,2026-02-21,765191,1,0.0,0,0,22955.73,Bakshi Nagar,Hyundai,Verna,Sedan,Petrol,1497,2025-01-19,2,Prime Broker,481,1,Documents shared,0.0,0.0,7,0.03
POL10285,IMD10110,2026-02-22,2027-02-21,765191,2,112460.55,0,20,18364.58,Bakshi Nagar,Hyundai,Verna,Sedan,Petrol,1497,2025-01-19,2,Prime Broker,481,0,Agent lost customer,0.0,0.0,8,0.024
POL10286,IMD10462,2022-01-02,2023-01-01,640565,1,0.0,0,0,19216.95,Gandhi Nagar,Tata,Nexon,SUV,Diesel,1199,2021-03-24,5,Prime Broker,407,1,Payment expected today,0.0,0.0,1,0.03
POL10286,IMD10462,2023-01-02,2024-01-01,640565,2,0.0,0,20,15373.56,Gandhi Nagar,Tata,Nexon,SUV,Diesel,1199,2021-03-24,5,Prime Broker,407,1,Customer satisfied,0.0,0.0,2,0.024
POL10286,IMD10462,2024-01-02,2024-12-31,640565,3,61423.4,0,25,14412.71,Gandhi Nagar,Tata,Nexon,SUV,Diesel,1199,2021-03-24,5,Prime Broker,407,1,Customer satisfied,20.0,0.0,3,0.0225
POL10286,IMD10462,2025-01-01,2025-12-31,640565,4,223276.07,0,35,12491.02,Gandhi Nagar,Tata,Nexon,SUV,Diesel,1199,2021-03-24,5,Prime Broker,407,1,Waiting for payment,25.0,0.0,4,0.0195
POL10286,IMD10462,2026-01-01,2026-12-31,640565,5,0.0,0,45,10569.32,Gandhi Nagar,Tata,Nexon,SUV,Diesel,1199,2021-03-24,5,Prime Broker,407,0,Claim experience poor,35.0,0.0,5,0.0165
POL10287,IMD10154,2024-03-24,2025-03-23,470136,1,0.0,0,0,14104.08,Chenani,Kia,Carens,MPV,Petrol,1497,2017-07-28,10,Agency,262,1,Documents shared,0.0,0.0,0,0.03
POL10287,IMD10154,2025-03-24,2026-03-23,470136,2,74472.1,0,20,11283.26,Chenani,Kia,Carens,MPV,Petrol,1497,2017-07-28,10,Agency,262,1,Customer confirmed renewal,0.0,0.0,1,0.024
POL10287,IMD10154,2026-03-24,2027-03-23,470136,3,24923.47,0,25,10578.06,Chenani,Kia,Carens,MPV,Petrol,1497,2017-07-28,10,Agency,262,0,Payment delayed,20.0,0.0,2,0.0225
POL10288,IMD10245,2024-12-19,2025-12-18,197516,1,0.0,1,0,6518.03,Shastri Nagar,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2017-01-15,9,Prime Broker,266,1,Customer satisfied,0.0,0.0,3,0.033
POL10288,IMD10245,2025-12-19,2026-12-18,197516,2,29482.42,0,0,5925.48,Shastri Nagar,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2017-01-15,9,Prime Broker,266,0,No response after follow-up,0.0,1.0,4,0.03
POL10289,IMD10032,2025-11-02,2026-11-01,1330655,1,0.0,0,0,39919.65,Katra,Hyundai,Creta,SUV,Petrol,1497,2024-05-05,2,Prime Broker,574,0,Premium too high,0.0,0.0,5,0.03
POL10290,IMD10207,2025-10-07,2026-10-06,348938,1,0.0,2,0,12561.77,Janipur,Honda,City,Sedan,Petrol,1498,2019-06-15,8,Prime Broker,554,0,Comparing competitor quotes,0.0,0.0,4,0.036
POL10291,IMD10355,2023-05-21,2024-05-19,358849,1,0.0,0,0,10765.47,Rajouri,Hyundai,Venue,SUV,Diesel,1197,2020-11-18,6,Bancassurance,619,1,Premium accepted,0.0,0.0,1,0.03
POL10291,IMD10355,2024-05-20,2025-05-19,358849,2,0.0,0,20,8612.38,Rajouri,Hyundai,Venue,SUV,Diesel,1197,2020-11-18,6,Bancassurance,619,1,Waiting for payment,0.0,0.0,2,0.024
POL10291,IMD10355,2025-05-20,2026-05-19,358849,3,0.0,0,25,8074.1,Rajouri,Hyundai,Venue,SUV,Diesel,1197,2020-11-18,6,Bancassurance,619,1,Waiting for payment,20.0,0.0,3,0.0225
POL10291,IMD10355,2026-05-20,2027-05-19,358849,4,0.0,1,35,7697.31,Rajouri,Hyundai,Venue,SUV,Diesel,1197,2020-11-18,6,Bancassurance,619,0,Payment delayed,25.0,0.0,4,0.0214
POL10292,IMD10213,2025-06-20,2026-06-19,732012,1,0.0,1,0,24156.4,Kathua,Maruti Suzuki,Brezza,SUV,CNG,1462,2025-02-18,2,POSP,87,1,Payment expected today,0.0,0.0,2,0.033
POL10292,IMD10213,2026-06-20,2027-06-19,732012,2,0.0,0,0,21960.36,Kathua,Maruti Suzuki,Brezza,SUV,CNG,1462,2025-02-18,2,POSP,87,0,Comparing with ICICI,0.0,1.0,3,0.03
POL10293,IMD10258,2024-11-16,2025-11-15,711588,1,0.0,0,0,21347.64,Rehari,Tata,Nexon,SUV,Petrol,1199,2024-09-04,2,Agency,248,1,Long-term customer,0.0,0.0,1,0.03
POL10293,IMD10258,2025-11-16,2026-11-15,711588,2,0.0,0,20,17078.11,Rehari,Tata,Nexon,SUV,Petrol,1199,2024-09-04,2,Agency,248,0,Claim experience poor,0.0,0.0,2,0.024
POL10294,IMD10469,2022-08-08,2023-08-07,258587,1,0.0,0,0,7757.61,Katra,Tata,Nexon,SUV,Petrol,1199,2019-02-19,8,Prime Broker,212,1,Customer satisfied,0.0,0.0,1,0.03
POL10294,IMD10469,2023-08-08,2024-08-06,258587,2,18409.74,0,20,6206.09,Katra,Tata,Nexon,SUV,Petrol,1199,2019-02-19,8,Prime Broker,212,1,Long-term customer,0.0,0.0,2,0.024
POL10294,IMD10469,2024-08-07,2025-08-06,258587,3,0.0,0,25,5818.21,Katra,Tata,Nexon,SUV,Petrol,1199,2019-02-19,8,Prime Broker,212,1,Long-term customer,20.0,0.0,3,0.0225
POL10294,IMD10469,2025-08-07,2026-08-06,258587,4,78046.33,0,35,5042.45,Katra,Tata,Nexon,SUV,Petrol,1199,2019-02-19,8,Prime Broker,212,0,Agent lost customer,25.0,0.0,4,0.0195
POL10295,IMD10403,2024-09-14,2025-09-13,467070,1,32095.54,0,0,14012.1,Vijaypur,Maruti Suzuki,Brezza,SUV,Petrol,1462,2023-04-29,4,Agency,131,1,Documents shared,0.0,0.0,1,0.03
POL10295,IMD10403,2025-09-14,2026-09-13,467070,2,0.0,1,20,12330.65,Vijaypur,Maruti Suzuki,Brezza,SUV,Petrol,1462,2023-04-29,4,Agency,131,0,No response after follow-up,0.0,0.0,2,0.0264
POL10296,IMD10371,2024-07-14,2025-07-13,211764,1,0.0,0,0,6352.92,Gandhi Nagar,Maruti Suzuki,Swift,Hatchback,CNG,1197,2020-03-15,6,Prime Broker,333,1,Customer confirmed renewal,0.0,0.0,0,0.03
POL10296,IMD10371,2025-07-14,2026-07-13,211764,2,0.0,0,20,5082.34,Gandhi Nagar,Maruti Suzuki,Swift,Hatchback,CNG,1197,2020-03-15,6,Prime Broker,333,0,Comparing with ICICI,0.0,0.0,1,0.024
POL10297,IMD10178,2025-04-19,2026-04-18,355632,1,0.0,0,0,10668.96,Trikuta Nagar,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2019-12-23,7,Prime Broker,407,1,Waiting for payment,0.0,0.0,0,0.03
POL10297,IMD10178,2026-04-19,2027-04-18,355632,2,153297.26,0,20,8535.17,Trikuta Nagar,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2019-12-23,7,Prime Broker,407,0,Comparing competitor quotes,0.0,0.0,1,0.024
POL10298,IMD10120,2025-09-16,2026-09-15,440755,1,0.0,0,0,13222.65,Shastri Nagar,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2025-08-30,2,Prime Broker,501,0,Premium too high,0.0,0.0,6,0.03
POL10299,IMD10315,2023-03-14,2024-03-12,418332,1,0.0,1,0,13804.96,Trikuta Nagar,Hyundai,Venue,SUV,Diesel,1197,2022-03-29,5,Prime Broker,587,1,Customer satisfied,0.0,0.0,1,0.033
POL10299,IMD10315,2024-03-13,2025-03-12,418332,2,0.0,0,0,12549.96,Trikuta Nagar,Hyundai,Venue,SUV,Diesel,1197,2022-03-29,5,Prime Broker,587,1,Waiting for payment,0.0,1.0,2,0.03
POL10299,IMD10315,2025-03-13,2026-03-12,418332,3,0.0,1,20,11043.96,Trikuta Nagar,Hyundai,Venue,SUV,Diesel,1197,2022-03-29,5,Prime Broker,587,1,Renewal in progress,0.0,0.0,3,0.0264
POL10299,IMD10315,2026-03-13,2027-03-12,418332,4,94093.91,1,0,13804.96,Trikuta Nagar,Hyundai,Venue,SUV,Diesel,1197,2022-03-29,5,Prime Broker,587,0,Comparing competitor quotes,20.0,1.0,4,0.033
POL10300,IMD10221,2025-08-20,2026-08-19,471759,1,0.0,0,0,14152.77,Marh,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2025-03-06,2,Prime Broker,564,0,Renewed with competitor,0.0,0.0,2,0.03
POL10301,IMD10249,2023-11-27,2024-11-25,851706,1,0.0,0,0,25551.18,Gandhi Nagar,Hyundai,Verna,Sedan,Petrol,1497,2023-07-11,4,Prime Broker,361,1,Customer confirmed renewal,0.0,0.0,2,0.03
POL10301,IMD10249,2024-11-26,2025-11-25,851706,2,0.0,0,20,20440.94,Gandhi Nagar,Hyundai,Verna,Sedan,Petrol,1497,2023-07-11,4,Prime Broker,361,1,Waiting for payment,0.0,0.0,3,0.024
POL10301,IMD10249,2025-11-26,2026-11-25,851706,3,83224.81,0,25,19163.39,Gandhi Nagar,Hyundai,Verna,Sedan,Petrol,1497,2023-07-11,4,Prime Broker,361,0,Vehicle sold,20.0,0.0,4,0.0225
POL10302,IMD10116,2023-10-19,2024-10-17,431414,1,134510.17,2,0,15530.9,Channi Himmat,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2023-08-17,3,Agency,278,1,Customer satisfied,0.0,0.0,4,0.036
POL10302,IMD10116,2024-10-18,2025-10-17,431414,2,51430.14,0,0,12942.42,Channi Himmat,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2023-08-17,3,Agency,278,1,Customer satisfied,0.0,2.0,5,0.03
POL10302,IMD10116,2025-10-18,2026-10-17,431414,3,0.0,0,20,10353.94,Channi Himmat,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2023-08-17,3,Agency,278,0,Premium too high,0.0,0.0,6,0.024
POL10303,IMD10216,2018-04-24,2019-04-23,593234,1,0.0,1,0,19576.72,Gandhi Nagar,Toyota,Innova Crysta,MPV,Diesel,2393,2016-04-29,11,Prime Broker,568,1,Long-term customer,0.0,0.0,2,0.033
POL10303,IMD10216,2019-04-24,2020-04-22,593234,2,0.0,0,0,17797.02,Gandhi Nagar,Toyota,Innova Crysta,MPV,Diesel,2393,2016-04-29,11,Prime Broker,568,1,Long-term customer,0.0,1.0,3,0.03
POL10303,IMD10216,2020-04-23,2021-04-22,593234,3,0.0,1,20,15661.38,Gandhi Nagar,Toyota,Innova Crysta,MPV,Diesel,2393,2016-04-29,11,Prime Broker,568,1,Customer satisfied,0.0,0.0,4,0.0264
POL10303,IMD10216,2021-04-23,2022-04-22,593234,4,0.0,0,0,17797.02,Gandhi Nagar,Toyota,Innova Crysta,MPV,Diesel,2393,2016-04-29,11,Prime Broker,568,1,Waiting for payment,20.0,1.0,5,0.03
POL10303,IMD10216,2022-04-23,2023-04-22,593234,5,0.0,0,20,14237.62,Gandhi Nagar,Toyota,Innova Crysta,MPV,Diesel,2393,2016-04-29,11,Prime Broker,568,1,Renewal in progress,0.0,0.0,6,0.024
POL10303,IMD10216,2023-04-23,2024-04-21,593234,6,0.0,0,25,13347.76,Gandhi Nagar,Toyota,Innova Crysta,MPV,Diesel,2393,2016-04-29,11,Prime Broker,568,1,Payment expected today,20.0,0.0,7,0.0225
POL10303,IMD10216,2024-04-22,2025-04-21,593234,7,0.0,0,35,11568.06,Gandhi Nagar,Toyota,Innova Crysta,MPV,Diesel,2393,2016-04-29,11,Prime Broker,568,1,Long-term customer,25.0,0.0,8,0.0195
POL10303,IMD10216,2025-04-22,2026-04-21,593234,8,0.0,0,45,9788.36,Gandhi Nagar,Toyota,Innova Crysta,MPV,Diesel,2393,2016-04-29,11,Prime Broker,568,1,Customer satisfied,35.0,0.0,9,0.0165
POL10303,IMD10216,2026-04-22,2027-04-21,593234,9,107549.71,0,50,8898.51,Gandhi Nagar,Toyota,Innova Crysta,MPV,Diesel,2393,2016-04-29,11,Prime Broker,568,0,Agent lost customer,45.0,0.0,10,0.015
POL10304,IMD10482,2024-11-03,2025-11-02,976184,1,0.0,0,0,29285.52,Janipur,Kia,Carens,MPV,Petrol,1497,2022-10-23,4,Agency,212,1,Documents shared,0.0,0.0,0,0.03
